,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar (Malagasy),Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,North Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Antigua & Barbuda,Barbados,Belize,Costa Rica,Dominica,Dominican Republic,Greece,Malawi,
2008-10-31,544,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,63,0,0,0,0,218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,142,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,5,0,0,0,0,3,0,0,720,0,0,0,18,93,0,0,0,66,0,0,0,0,0,0,151,0,0,0,592,86,0,0,0,0,20,0,0,0,110,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2008-11-30,544,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,31,0,0,0,0,96,0,0,0,0,1,0,0,2,0,0,21,0,0,0,0,0,266,0,0,19,16,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,1,0,0,113,0,0,0,4,0,0,0,0,4,336,0,414,0,0,0,8,30,0,0,0,39,0,0,0,0,0,0,96,0,0,0,289,20,0,0,0,0,24,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-31,292,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,46,0,0,0,0,460,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,103,0,47,79,392,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,14,0,0,79,0,0,0,5,0,0,0,0,0,21,0,238,0,0,0,1,33,0,0,0,34,0,0,0,0,0,0,176,0,0,0,439,212,0,0,0,0,38,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-31,297,0,29,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,25,0,0,0,0,576,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,127,0,12,107,661,0,1,0,0,14,0,0,0,0,0,0,0,0,78,0,39,0,0,406,0,0,0,2,0,0,0,0,0,1,0,279,0,0,0,0,75,0,0,0,29,0,0,0,0,0,0,244,0,0,0,1379,189,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-28,326,0,62,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,37,0,0,0,0,377,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,77,0,5,97,7,0,0,0,0,2,0,0,0,0,0,0,0,0,31,0,0,0,0,216,0,0,0,13,0,0,0,0,0,37,0,204,1,0,0,0,42,0,0,0,41,0,0,0,0,0,0,100,0,0,0,2484,48,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-31,452,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,189,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,113,0,0,162,11,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,201,0,0,0,0,0,0,0,0,0,18,0,143,0,0,0,0,97,0,0,0,54,0,0,0,0,0,0,95,0,0,0,2367,821,0,0,0,0,19,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-30,439,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,59,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,29,260,13,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,12,0,0,0,0,0,2,0,350,0,0,0,14,32,0,0,0,13,0,0,1,0,0,0,31,0,0,0,2140,269,0,0,0,0,16,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-31,792,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,134,0,54,0,0,0,0,336,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,131,0,33,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140,0,0,0,19,0,0,0,0,0,7,0,1191,0,0,0,2,117,0,0,0,52,2,0,0,0,0,0,332,0,0,0,1985,394,0,0,1,0,3,0,0,0,33,7,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-30,589,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,69,0,0,0,0,201,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,192,0,51,123,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,31,0,1,172,0,0,0,31,0,0,0,0,0,1,0,720,0,0,0,1,162,0,0,0,50,0,0,3,0,0,0,274,0,0,1,6,6,0,0,0,0,48,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-31,786,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,185,51,0,0,0,0,258,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,126,0,7,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,130,0,0,0,14,0,0,0,0,0,423,0,548,0,0,0,0,62,0,0,0,128,0,0,0,0,0,0,236,0,0,2,1,35,0,0,11,0,23,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-31,628,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,5,0,0,0,0,257,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,128,0,26,211,32,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,54,0,0,0,0,0,0,0,392,0,0,0,12,67,0,0,0,96,0,0,2,0,0,0,202,0,0,0,0,265,0,0,1,0,32,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-30,705,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,4,0,0,0,0,118,0,0,0,0,3,0,0,0,0,5,0,160,0,0,0,0,127,0,0,97,9,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,6,0,0,0,0,0,0,0,384,0,0,0,3,59,0,0,0,47,0,0,1,0,0,0,141,0,0,0,0,248,0,0,0,0,21,0,0,0,22,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-31,566,0,50,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36,0,0,0,0,0,40,0,0,67,0,0,0,0,309,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,44,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,11,0,804,0,0,0,1,11,0,0,0,69,0,0,8,0,0,0,145,0,0,0,0,65,0,0,4,0,18,0,0,0,10,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-30,527,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,38,0,0,0,0,24,0,0,0,0,415,0,0,0,0,3,0,0,0,0,0,0,118,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,1,96,0,0,0,77,0,0,0,0,0,0,100,0,0,0,0,87,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
2009-12-31,365,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,0,0,370,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,193,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,9,0,9,0,0,0,33,0,474,0,0,0,0,18,0,0,0,32,0,0,4,0,0,0,212,0,0,0,0,6,0,0,0,0,26,0,0,0,24,0,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,0,0
2010-01-31,344,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,53,0,0,0,0,107,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,106,0,16,79,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,4,0,0,0,0,0,551,0,603,0,0,0,1,22,0,0,0,34,0,0,1,0,0,0,227,0,0,0,0,190,0,0,0,0,13,0,0,0,2,0,0,1,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0
2010-02-28,486,0,23,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,27,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,171,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,3,0,0,0,0,0,16,0,466,0,0,0,1,44,0,0,0,30,0,0,2,0,0,0,136,0,0,0,0,151,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-03-31,407,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,28,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,139,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,31,0,0,0,0,0,196,0,679,0,0,0,0,34,0,0,0,67,0,0,5,0,0,0,222,0,0,0,0,188,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0
2010-04-30,500,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,18,0,0,0,0,104,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,18,173,0,3,210,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,21,0,749,0,0,0,12,45,0,0,0,14,0,0,0,0,0,0,330,0,0,0,0,107,0,0,0,0,14,0,0,0,12,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
2010-05-31,500,0,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,43,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,295,0,5,327,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,14,0,0,0,0,0,16,0,990,0,0,0,2,29,0,0,0,20,0,0,0,0,0,0,95,0,0,0,0,471,0,0,0,0,18,0,0,0,36,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0
2010-06-30,1001,0,46,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,21,0,0,0,0,61,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,140,0,0,141,12,0,0,0,0,5,0,0,44,0,0,0,0,0,0,0,0,0,0,553,0,0,0,1,0,0,0,0,0,5,0,568,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,142,0,0,0,0,191,0,0,3,0,7,0,0,0,59,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0
2010-07-31,695,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,53,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,28,207,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,563,0,0,0,2,0,0,0,0,0,9,0,732,0,0,0,2,16,0,0,0,17,0,0,0,0,0,0,317,0,0,0,0,82,0,0,0,0,22,0,0,0,38,74,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0
2010-08-31,882,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,4,151,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,581,0,0,0,16,0,0,0,0,0,6,0,218,0,0,0,0,22,0,0,0,71,0,0,0,0,0,0,318,0,0,0,0,25,0,0,5,0,21,0,0,0,28,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0
2010-09-30,520,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,91,0,0,0,0,6,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,18,101,0,4,87,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,0,0,378,0,0,7,7,0,0,0,0,0,11,0,543,0,0,0,0,16,0,0,0,76,0,0,0,0,0,0,128,0,0,0,0,58,0,0,58,0,26,0,0,0,11,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0
2010-10-31,766,0,15,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,145,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,11,0,0,0,0,0,47,0,283,0,0,0,4,9,0,0,0,49,0,0,3,0,0,0,251,0,0,0,0,2,0,0,29,0,27,0,0,0,7,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0
2010-11-30,518,0,21,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,48,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0,0,119,0,0,25,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,77,0,0,0,0,0,1,0,312,0,0,0,4,12,0,0,0,28,0,0,1,0,0,0,188,1,0,0,0,99,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
2010-12-31,421,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,41,81,12,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,19,0,0,0,0,0,98,0,314,0,0,0,3,20,0,0,0,31,0,0,7,0,0,0,201,0,0,0,0,120,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
2011-01-31,512,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,65,0,0,197,3,0,40,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,2,0,0,0,0,0,143,0,305,0,0,0,0,36,0,0,0,56,0,0,5,0,0,0,84,0,0,0,2,104,0,0,9,0,31,0,0,0,0,0,0,0,0,0,0,2,17,0,1,0,0,0,0,0,0,0,0,0
2011-02-28,450,0,16,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,110,3,0,65,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,5,197,0,0,0,6,0,0,0,0,0,76,0,237,0,0,0,0,20,0,0,0,46,0,0,4,0,0,0,283,0,0,0,0,396,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0
2011-03-31,446,0,23,1,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,34,0,1,0,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,99,14,0,678,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,246,0,0,0,47,0,0,0,0,0,30,0,213,0,0,0,1,29,0,0,0,40,0,0,2,0,0,0,258,0,0,0,0,225,0,92,0,0,30,0,0,0,7,0,0,0,0,0,0,2,108,0,0,0,0,0,0,0,0,0,0,0
2011-04-30,553,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,45,26,0,214,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,127,0,17,0,99,0,0,0,0,0,817,0,361,0,0,0,0,25,0,0,0,46,0,0,2,0,0,0,154,0,0,0,0,274,0,479,17,0,28,0,0,0,21,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
2011-05-31,731,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21,0,0,0,0,52,0,15,0,0,0,0,0,0,0,0,27,25,0,0,0,0,87,0,1,97,3,0,202,0,0,57,0,0,0,0,0,0,0,96,0,0,0,0,1,121,0,0,0,52,0,0,0,0,0,112,0,369,0,0,0,1,15,0,0,0,36,0,0,1,0,0,0,165,0,0,0,0,300,0,328,0,0,30,0,0,7,19,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0
2011-06-30,711,0,16,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,15,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,148,0,0,0,0,0,22,0,0,0,0,0,0,0,299,0,0,20,0,0,168,0,0,0,136,0,0,0,0,0,82,0,300,0,0,0,3,25,0,0,0,41,0,0,1,0,0,0,129,0,0,0,0,893,0,307,0,0,19,0,0,0,11,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0
2011-07-31,884,0,29,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,72,77,0,0,8,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,6,220,0,0,0,131,0,0,0,0,0,62,0,326,0,0,0,4,52,0,0,0,29,0,0,0,0,0,0,64,0,0,0,0,5,0,344,2,0,10,0,0,0,38,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0
2011-08-31,659,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,9,0,0,0,0,62,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,79,0,8,256,31,0,0,0,0,15,0,0,0,0,0,0,0,831,0,0,0,0,0,114,0,0,0,83,0,0,0,0,0,61,0,333,0,0,0,0,48,0,0,0,34,0,0,0,0,0,0,56,0,700,0,0,8,0,426,0,0,24,0,0,0,56,0,0,0,0,0,0,3,195,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,801,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,56,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,44,77,2,0,19,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,1,49,0,0,0,29,0,0,0,0,0,39,0,272,0,0,0,2,32,0,0,0,32,0,0,1,0,0,0,105,0,52,0,0,84,0,293,0,0,21,0,0,1,51,0,0,0,0,0,0,1,136,0,0,0,0,0,0,0,0,0,0,0
2011-10-31,672,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,56,0,0,0,0,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,51,2,0,73,10,0,0,0,0,20,0,0,0,0,1,0,0,245,0,0,2,0,0,94,0,0,0,18,0,0,0,0,0,18,0,127,0,0,0,1,103,0,0,0,8,0,0,0,0,0,0,264,0,90,0,0,26,0,485,0,0,27,0,0,0,113,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0
2011-11-30,551,0,14,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,37,4,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,0,0,73,0,0,0,40,0,0,0,0,0,205,0,335,0,0,0,2,15,0,0,0,13,0,0,10,0,0,0,208,0,26,0,0,8,0,600,0,0,12,0,0,0,9,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0
2011-12-31,515,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,55,0,5,149,6,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,52,0,0,0,41,0,0,0,0,0,168,0,286,0,0,0,1,14,0,0,0,10,0,0,11,0,0,0,267,0,302,0,0,61,0,993,0,0,17,0,0,0,83,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0
2012-01-31,343,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,0,0,219,2,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,144,0,0,115,0,0,0,18,0,0,0,0,0,325,0,441,0,0,0,0,13,0,0,0,31,0,0,7,0,0,0,498,0,346,0,0,82,0,925,0,0,34,0,0,0,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,0,0
2012-02-29,219,0,33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,32,0,74,0,0,57,0,0,0,0,0,0,0,0,0,0,0,49,0,5,100,0,0,0,0,0,4,0,0,0,0,3,0,0,136,0,0,32,0,0,103,0,0,0,9,0,0,0,0,0,347,0,420,0,0,0,0,24,0,0,0,36,0,0,9,0,0,0,317,0,29,0,0,186,0,1734,0,0,15,0,0,2,38,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0
2012-03-31,392,0,22,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,87,0,2,0,0,97,0,0,0,0,233,4,0,0,0,0,0,0,0,0,0,11,54,0,0,103,24,0,1,0,0,11,0,0,0,0,0,0,0,163,0,0,38,0,0,115,0,0,2,4,0,0,0,0,0,151,0,712,0,0,0,0,28,0,0,0,40,0,0,4,0,0,0,307,0,177,0,0,161,0,1575,0,0,57,0,0,0,30,0,0,0,0,0,0,2,426,0,1,0,0,0,0,0,0,0,0,0
2012-04-30,639,0,39,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,47,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,68,0,4,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,79,0,0,0,68,0,0,0,0,0,143,0,132,0,0,0,0,59,0,0,0,52,0,0,0,0,0,0,192,0,41,0,0,336,0,1799,0,0,12,0,0,0,18,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0
2012-05-31,775,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,22,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,30,0,0,75,0,0,0,44,0,0,0,0,0,100,0,250,0,0,0,0,11,0,0,0,36,0,0,0,0,0,0,160,0,54,0,0,17,0,1515,0,0,7,0,0,0,30,0,0,0,0,0,0,1,593,0,0,0,0,0,0,0,0,0,0,0
2012-06-30,897,0,28,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,94,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,69,0,4,150,13,0,0,0,0,1,0,0,0,0,14,0,0,78,0,0,26,0,0,128,0,0,0,143,0,0,0,0,1,275,0,338,0,2,0,0,23,0,0,0,23,0,0,0,0,0,0,165,0,0,0,0,54,0,3085,0,0,10,0,0,0,53,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0
2012-07-31,1003,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,8,0,0,0,0,129,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,90,0,0,189,1,0,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,10,0,0,0,0,0,72,0,185,0,0,0,0,29,0,0,0,52,0,0,3,0,0,0,165,0,1,0,0,154,0,5062,0,0,24,0,0,0,56,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2012-08-31,792,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,11,0,0,0,0,101,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,46,0,0,124,0,0,0,0,0,75,0,0,0,0,16,0,0,0,0,0,0,0,0,74,0,0,0,84,0,0,0,0,0,99,0,401,0,0,0,0,51,0,0,0,44,0,0,0,0,0,0,338,0,3,0,0,44,0,7188,0,0,17,0,0,0,108,0,0,0,0,0,0,26,112,0,0,0,0,0,0,0,0,0,0,0
2012-09-30,850,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,10,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,54,0,0,161,6,0,0,0,0,57,0,0,0,0,0,0,0,1,12,0,0,0,0,90,0,0,0,10,0,0,0,0,0,122,0,218,0,0,0,0,24,0,0,0,43,0,0,0,0,0,0,364,0,0,0,0,342,0,5486,0,0,17,0,0,0,242,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0
